,trend
2013-01-24,2.4425332069396823
2013-01-25,2.47933320999144
2013-01-28,2.499599790573114
2013-01-29,2.5065331935882518
2013-01-30,2.5241332054138197
2013-01-31,2.520266628265376
2013-02-01,2.5226666450500463
2013-02-04,2.5446666240692113
2013-02-05,2.570933198928833
2013-02-06,2.5834665775299097
2013-02-07,2.592533159255964
2013-02-08,2.5893331527709837
2013-02-11,2.579733180999728
2013-02-12,2.563599777221657
2013-02-13,2.5342663764953364
2013-02-14,2.5457331657409465
2013-02-15,2.554399776458725
2013-02-19,2.510533189773542
2013-02-20,2.4817331790923745
2013-02-21,2.4462666034698284
2013-02-22,2.3815998077392426
2013-02-25,2.3357331752776873
2013-02-26,2.3313331604003706
2013-02-27,2.3118665695190304
2013-02-28,2.327866554260249
2013-03-01,2.357466554641716
2013-03-04,2.3919999599456787
2013-03-05,2.4373333454132005
2013-03-06,2.4882667541503656
2013-03-07,2.5352001667022805
2013-03-08,2.5681335926055806
2013-03-11,2.585333585739131
2013-03-12,2.566933584213262
2013-03-13,2.5245336055755363
2013-03-14,2.471866798400869
2013-03-15,2.4180001735687204
2013-03-18,2.377600193023692
2013-03-19,2.366400194168076
2013-03-20,2.3841333866119387
2013-03-21,2.4158668041229197
2013-03-22,2.4529334068298443
2013-03-25,2.4823999881744436
2013-03-26,2.5074666023254397
2013-03-27,2.6049334049224906
2013-03-28,2.695733404159546
2013-04-01,2.7389334201812643
2013-04-02,2.7902668476104786
2013-04-03,2.836666822433477
2013-04-04,2.808666801452652
2013-04-05,2.7574667930603027
2013-04-08,2.76760020256042
2013-04-09,2.7886667728423924
2013-04-10,2.8204001903533986
2013-04-11,2.8400002002715916
2013-04-12,2.90786681175234
2013-04-15,2.9557333946227877
2013-04-16,3.0008000373840487
2013-04-17,3.055200052261368
2013-04-18,3.1470666408538746
2013-04-19,3.219333410263039
2013-04-22,3.285733413696279
2013-04-23,3.352800178527822
2013-04-24,3.397733354568474
2013-04-25,3.461066770553564
2013-04-26,3.500799989700295
2013-04-29,3.538800001144394
2013-04-30,3.5669332027435177
2013-05-01,3.6116000175476124
2013-05-02,3.672399997711187
2013-05-03,3.692666769027705
2013-05-06,3.726133346557615
2013-05-07,3.930000162124634
2013-05-08,4.226133346557617
2013-05-09,4.603466558456429
2013-05-10,4.973199796676626
2013-05-13,5.360533237457266
2013-05-14,5.665199851989718
2013-05-15,5.861733245849607
2013-05-16,5.890266609191895
2013-05-17,5.948266601562485
2013-05-20,5.980266571044915
2013-05-21,5.98666658401489
2013-05-22,6.061066627502422
2013-05-23,6.332933235168444
2013-05-24,6.560133266448955
2013-05-28,6.796266651153545
2013-05-29,6.86333322525024
2013-05-30,6.803466606140135
2013-05-31,6.596933460235599
2013-06-03,6.473466777801521
2013-06-04,6.372133350372315
2013-06-05,6.429200172424307
2013-06-06,6.528666782379135
2013-06-07,6.523733329772967
2013-06-10,6.55520000457764
2013-06-11,6.566266632080061
2013-06-12,6.5430665969848585
2013-06-13,6.571733188629145
2013-06-14,6.690666580200181
2013-06-17,6.783333301544174
2013-06-18,6.81626672744751
2013-06-19,6.806266689300532
2013-06-20,6.796800041198708
2013-06-21,6.783600044250473
2013-06-24,6.7974666595458935
2013-06-25,6.912133216857918
2013-06-26,7.016266441345195
2013-06-27,7.225466442108134
2013-06-28,7.431066513061514
2013-07-01,7.557999897003164
2013-07-02,7.702533245086645
2013-07-03,7.892533302307129
2013-07-05,7.976133251190186
2013-07-08,8.035466384887705
2013-07-09,8.173732948303218
2013-07-10,8.304533004760732
2013-07-11,8.379866409301767
2013-07-12,8.18786649703979
2013-07-15,8.16093339920044
2013-07-16,8.07320003509521
2013-07-17,7.936933422088623
2013-07-18,7.872533321380626
2013-07-19,8.055066680908183
2013-07-22,8.074399757385239
2013-07-23,8.141599750518784
2013-07-24,8.271066474914546
2013-07-25,8.43359985351561
2013-07-26,8.55359992980957
2013-07-29,8.721333312988271
2013-07-30,8.874400138854991
2013-07-31,8.989200019836401
2013-08-01,9.12333335876466
2013-08-02,9.262133407592763
2013-08-05,9.2614667892456
2013-08-06,9.500533485412587
2013-08-07,9.700533485412603
2013-08-08,9.736533355712892
2013-08-09,9.78026638031008
2013-08-12,9.848666381835908
2013-08-13,9.664532852172831
2013-08-14,9.517866325378398
2013-08-15,9.484799766540533
2013-08-16,9.540133285522456
2013-08-19,9.653466606140126
2013-08-20,9.885866737365703
2013-08-21,10.150399971008312
2013-08-22,10.407999992370591
2013-08-23,10.640399932861333
2013-08-26,10.888266754150395
2013-08-27,11.007733535766597
2013-08-28,11.103200340270977
2013-08-29,11.166133689880366
2013-08-30,11.21426715850829
2013-09-03,11.260667037963877
2013-09-04,11.272800254821748
2013-09-05,11.162133407592775
2013-09-06,11.127866744995098
2013-09-09,11.033199882507335
2013-09-10,10.966533088684082
2013-09-11,10.94746646881104
2013-09-12,11.025866508483878
2013-09-13,11.023999786376974
2013-09-16,11.05999984741211
2013-09-17,11.233199882507336
2013-09-18,11.471199798583985
2013-09-19,11.66493320465089
2013-09-20,11.879599761962895
2013-09-23,12.133199691772466
2013-09-24,12.276133155822745
2013-09-25,12.376266670227077
2013-09-26,12.539733123779287
2013-09-27,12.681999969482412
2013-09-30,12.624799919128408
2013-10-01,12.420399856567373
2013-10-02,12.288133049011211
2013-10-03,12.150799942016612
2013-10-04,11.907200050354014
2013-10-07,11.74493350982668
2013-10-08,11.739867019653321
2013-10-09,11.709466934204112
2013-10-10,11.66480007171634
2013-10-11,11.78759994506837
2013-10-14,11.984666633605958
2013-10-15,12.116266632080068
2013-10-16,12.17893352508547
2013-10-17,12.084000396728536
2013-10-18,11.918667030334452
2013-10-21,11.664533805847139
2013-10-22,11.535866928100587
2013-10-23,11.352666854858398
2013-10-24,11.222800064086904
2013-10-25,11.128533554077158
2013-10-28,11.058133506774892
2013-10-29,10.88200035095216
2013-10-30,10.7821334838867
2013-10-31,10.94666690826417
2013-11-01,11.111199951171875
2013-11-04,11.003733253479014
2013-11-05,10.734799766540528
2013-11-06,10.411866569519054
2013-11-07,10.005199813842774
2013-11-08,9.485066795349162
2013-11-11,9.318933486938457
2013-11-12,9.29000015258785
2013-11-13,9.25666675567626
2013-11-14,8.948400115966807
2013-11-15,8.792266654968252
2013-11-18,8.55773334503177
2013-11-19,8.351066780090333
2013-11-20,8.163466835022003
2013-11-21,8.153600120544423
2013-11-22,8.07906665802003
2013-11-25,8.156800079345674
2013-11-26,8.22586669921875
2013-11-27,8.263066673278809
2013-11-29,8.58120002746582
2013-12-02,8.827200126647929
2013-12-03,9.007733154296895
2013-12-04,9.142133140563915
2013-12-05,9.374533081054668
2013-12-06,9.341066360473613
2013-12-09,9.350399780273417
2013-12-10,9.443599891662577
2013-12-11,9.580799865722657
2013-12-12,9.665333366394023
2013-12-13,9.802266693115255
2013-12-16,9.913333129882814
2013-12-17,9.823333168029805
2013-12-18,9.764533042907726
2013-12-19,9.705999565124522
2013-12-20,9.691999626159658
2013-12-23,9.792266464233398
2013-12-24,9.93093318939208
2013-12-26,10.053600120544454
2013-12-27,10.145333671569814
2013-12-30,10.127867126464844
2013-12-31,10.048667144775381
2014-01-02,9.99373378753661
2014-01-03,9.952666854858398
2014-01-06,9.963999938964845
2014-01-07,9.929733085632314
2014-01-08,9.878533172607453
2014-01-09,9.776399803161622
2014-01-10,9.935199928283712
2014-01-13,10.106533432006836
2014-01-14,10.41906681060793
2014-01-15,10.74293327331543
2014-01-16,11.240800094604493
2014-01-17,11.471333503723145
2014-01-21,11.702933502197286
2014-01-22,11.751333618164043
2014-01-23,11.746133613586405
2014-01-24,11.768800163269043
2014-01-27,11.72440013885498
2014-01-28,11.742266654968262
2014-01-29,11.83306655883789
2014-01-30,11.932933235168457
2014-01-31,11.937599754333517
2014-02-03,11.926799774169922
2014-02-04,11.867333221435588
2014-02-05,11.935599899291972
2014-02-06,12.194933319091817
2014-02-07,12.433466720581015
2014-02-10,12.71213321685789
2014-02-11,12.995466613769532
2014-02-12,13.15146656036379
2014-02-13,13.246666526794414
2014-02-14,13.206933212280253
2014-02-18,13.402266693115235
2014-02-19,13.535199928283712
2014-02-20,13.794133377075196
2014-02-21,14.38479995727539
2014-02-24,15.17626667022705
2014-02-25,15.743866729736348
2014-02-26,16.21333351135254
2014-02-27,16.652133560180683
2014-02-28,16.743333435058595
2014-03-03,16.738800048828146
2014-03-04,16.744133377075197
2014-03-05,16.76279983520508
2014-03-06,16.60653305053713
2014-03-07,16.33413314819336
2014-03-10,16.185199737548828
2014-03-11,15.983199691772462
